100,0.0009903907775878906,Insertion Sort,Nao,0,1
100,0.013994693756103516,Insertion Sort,Sim,0,1
100,0.0,Bucket Sort,Nao,10,1
100,0.0009975433349609375,Bucket Sort,Nao,100,1
100,0.0010030269622802734,Bucket Sort,Nao,1000,1
100,0.013998985290527344,Bucket Sort,Sim,10,1
100,0.014524459838867188,Bucket Sort,Sim,100,1
100,0.013999700546264648,Bucket Sort,Sim,1000,1
200,0.0,Insertion Sort,Nao,0,1
200,0.014000415802001953,Insertion Sort,Sim,0,1
200,0.0010025501251220703,Bucket Sort,Nao,10,1
200,0.0,Bucket Sort,Nao,100,1
200,0.03001117706298828,Bucket Sort,Nao,1000,1
200,0.014525890350341797,Bucket Sort,Sim,10,1
200,0.014249801635742188,Bucket Sort,Sim,100,1
200,0.015005350112915039,Bucket Sort,Sim,1000,1
500,0.0010001659393310547,Insertion Sort,Nao,0,1
500,0.014001131057739258,Insertion Sort,Sim,0,1
500,0.0,Bucket Sort,Nao,10,1
500,0.0009980201721191406,Bucket Sort,Nao,100,1
500,0.0020012855529785156,Bucket Sort,Nao,1000,1
500,0.012999534606933594,Bucket Sort,Sim,10,1
500,0.013995170593261719,Bucket Sort,Sim,100,1
500,0.013998985290527344,Bucket Sort,Sim,1000,1
1000,0.0010013580322265625,Insertion Sort,Nao,0,1
1000,0.014008760452270508,Insertion Sort,Sim,0,1
1000,0.000997781753540039,Bucket Sort,Nao,10,1
1000,0.0010080337524414062,Bucket Sort,Nao,100,1
1000,0.002000093460083008,Bucket Sort,Nao,1000,1
1000,0.01500248908996582,Bucket Sort,Sim,10,1
1000,0.012999773025512695,Bucket Sort,Sim,100,1
1000,0.015003204345703125,Bucket Sort,Sim,1000,1
2000,0.0041141510009765625,Insertion Sort,Nao,0,1
2000,0.031545400619506836,Insertion Sort,Sim,0,1
2000,0.0009996891021728516,Bucket Sort,Nao,10,1
2000,0.002001523971557617,Bucket Sort,Nao,100,1
2000,0.0030045509338378906,Bucket Sort,Nao,1000,1
2000,0.015996217727661133,Bucket Sort,Sim,10,1
2000,0.015007972717285156,Bucket Sort,Sim,100,1
2000,0.018999099731445312,Bucket Sort,Sim,1000,1
5000,0.009936332702636719,Insertion Sort,Nao,0,1
5000,0.0189359188079834,Insertion Sort,Sim,0,1
5000,0.0033609867095947266,Bucket Sort,Nao,10,1
5000,0.0029997825622558594,Bucket Sort,Nao,100,1
5000,0.004998683929443359,Bucket Sort,Nao,1000,1
5000,0.016999483108520508,Bucket Sort,Sim,10,1
5000,0.016715526580810547,Bucket Sort,Sim,100,1
5000,0.016998291015625,Bucket Sort,Sim,1000,1
7500,0.016008615493774414,Insertion Sort,Nao,0,1
7500,0.018997669219970703,Insertion Sort,Sim,0,1
7500,0.004997730255126953,Bucket Sort,Nao,10,1
7500,0.003000974655151367,Bucket Sort,Nao,100,1
7500,0.004998683929443359,Bucket Sort,Nao,1000,1
7500,0.02000880241394043,Bucket Sort,Sim,10,1
7500,0.01751995086669922,Bucket Sort,Sim,100,1
7500,0.017995357513427734,Bucket Sort,Sim,1000,1
10000,0.022998332977294922,Insertion Sort,Nao,0,1
10000,0.021531105041503906,Insertion Sort,Sim,0,1
10000,0.006998538970947266,Bucket Sort,Nao,10,1
10000,0.003998279571533203,Bucket Sort,Nao,100,1
10000,0.006999969482421875,Bucket Sort,Nao,1000,1
10000,0.021989107131958008,Bucket Sort,Sim,10,1
10000,0.02051997184753418,Bucket Sort,Sim,100,1
10000,0.02100086212158203,Bucket Sort,Sim,1000,1
15000,0.028998136520385742,Insertion Sort,Nao,0,1
15000,0.02721118927001953,Insertion Sort,Sim,0,1
15000,0.01199793815612793,Bucket Sort,Nao,10,1
15000,0.005995512008666992,Bucket Sort,Nao,100,1
15000,0.008995532989501953,Bucket Sort,Nao,1000,1
15000,0.027531862258911133,Bucket Sort,Sim,10,1
15000,0.020997047424316406,Bucket Sort,Sim,100,1
15000,0.021997690200805664,Bucket Sort,Sim,1000,1
30000,0.061516761779785156,Insertion Sort,Nao,0,1
30000,0.0354609489440918,Insertion Sort,Sim,0,1
30000,0.019998550415039062,Bucket Sort,Nao,10,1
30000,0.013000965118408203,Bucket Sort,Nao,100,1
30000,0.015009880065917969,Bucket Sort,Nao,1000,1
30000,0.036997318267822266,Bucket Sort,Sim,10,1
30000,0.02901005744934082,Bucket Sort,Sim,100,1
30000,0.02700328826904297,Bucket Sort,Sim,1000,1
100,0.0,Insertion Sort,Nao,0,2
100,0.02251887321472168,Insertion Sort,Sim,0,2
100,0.0,Bucket Sort,Nao,10,2
100,0.0,Bucket Sort,Nao,100,2
100,0.0010080337524414062,Bucket Sort,Nao,1000,2
100,0.016994237899780273,Bucket Sort,Sim,10,2
100,0.018002986907958984,Bucket Sort,Sim,100,2
100,0.019102811813354492,Bucket Sort,Sim,1000,2
200,0.0,Insertion Sort,Nao,0,2
200,0.017004966735839844,Insertion Sort,Sim,0,2
200,0.0,Bucket Sort,Nao,10,2
200,0.000997781753540039,Bucket Sort,Nao,100,2
200,0.002003192901611328,Bucket Sort,Nao,1000,2
200,0.017002344131469727,Bucket Sort,Sim,10,2
200,0.01652216911315918,Bucket Sort,Sim,100,2
200,0.015999317169189453,Bucket Sort,Sim,1000,2
500,0.0010006427764892578,Insertion Sort,Nao,0,2
500,0.015000343322753906,Insertion Sort,Sim,0,2
500,0.0010044574737548828,Bucket Sort,Nao,10,2
500,0.0009992122650146484,Bucket Sort,Nao,100,2
500,0.003013134002685547,Bucket Sort,Nao,1000,2
500,0.015528678894042969,Bucket Sort,Sim,10,2
500,0.016001224517822266,Bucket Sort,Sim,100,2
500,0.01599907875061035,Bucket Sort,Sim,1000,2
1000,0.0020003318786621094,Insertion Sort,Nao,0,2
1000,0.016011476516723633,Insertion Sort,Sim,0,2
1000,0.0009937286376953125,Bucket Sort,Nao,10,2
1000,0.0,Bucket Sort,Nao,100,2
1000,0.0020008087158203125,Bucket Sort,Nao,1000,2
1000,0.0160062313079834,Bucket Sort,Sim,10,2
1000,0.015000343322753906,Bucket Sort,Sim,100,2
1000,0.015996217727661133,Bucket Sort,Sim,1000,2
2000,0.004004955291748047,Insertion Sort,Nao,0,2
2000,0.01952219009399414,Insertion Sort,Sim,0,2
2000,0.000997781753540039,Bucket Sort,Nao,10,2
2000,0.001003265380859375,Bucket Sort,Nao,100,2
2000,0.002998828887939453,Bucket Sort,Nao,1000,2
2000,0.016999006271362305,Bucket Sort,Sim,10,2
2000,0.018001317977905273,Bucket Sort,Sim,100,2
2000,0.017528057098388672,Bucket Sort,Sim,1000,2
5000,0.010001182556152344,Insertion Sort,Nao,0,2
5000,0.020003557205200195,Insertion Sort,Sim,0,2
5000,0.002996683120727539,Bucket Sort,Nao,10,2
5000,0.002997159957885742,Bucket Sort,Nao,100,2
5000,0.00499725341796875,Bucket Sort,Nao,1000,2
5000,0.018525123596191406,Bucket Sort,Sim,10,2
5000,0.019001245498657227,Bucket Sort,Sim,100,2
5000,0.017998218536376953,Bucket Sort,Sim,1000,2
7500,0.020227670669555664,Insertion Sort,Nao,0,2
7500,0.020998716354370117,Insertion Sort,Sim,0,2
7500,0.00599360466003418,Bucket Sort,Nao,10,2
7500,0.004998445510864258,Bucket Sort,Nao,100,2
7500,0.005997180938720703,Bucket Sort,Nao,1000,2
7500,0.01701045036315918,Bucket Sort,Sim,10,2
7500,0.018997907638549805,Bucket Sort,Sim,100,2
7500,0.021004676818847656,Bucket Sort,Sim,1000,2
10000,0.02899909019470215,Insertion Sort,Nao,0,2
10000,0.02499842643737793,Insertion Sort,Sim,0,2
10000,0.008002758026123047,Bucket Sort,Nao,10,2
10000,0.005534172058105469,Bucket Sort,Nao,100,2
10000,0.007997512817382812,Bucket Sort,Nao,1000,2
10000,0.02553844451904297,Bucket Sort,Sim,10,2
10000,0.020995616912841797,Bucket Sort,Sim,100,2
10000,0.01900005340576172,Bucket Sort,Sim,1000,2
15000,0.030201196670532227,Insertion Sort,Nao,0,2
15000,0.0370030403137207,Insertion Sort,Sim,0,2
15000,0.011998891830444336,Bucket Sort,Nao,10,2
15000,0.0075037479400634766,Bucket Sort,Nao,100,2
15000,0.008997440338134766,Bucket Sort,Nao,1000,2
15000,0.02799844741821289,Bucket Sort,Sim,10,2
15000,0.020018815994262695,Bucket Sort,Sim,100,2
15000,0.021012306213378906,Bucket Sort,Sim,1000,2
30000,0.06100273132324219,Insertion Sort,Nao,0,2
30000,0.042000532150268555,Insertion Sort,Sim,0,2
30000,0.0230100154876709,Bucket Sort,Nao,10,2
30000,0.0149993896484375,Bucket Sort,Nao,100,2
30000,0.0209958553314209,Bucket Sort,Nao,1000,2
30000,0.04947257041931152,Bucket Sort,Sim,10,2
30000,0.037000417709350586,Bucket Sort,Sim,100,2
30000,0.039997100830078125,Bucket Sort,Sim,1000,2
100,0.0,Insertion Sort,Nao,0,3
100,0.015001535415649414,Insertion Sort,Sim,0,3
100,0.0009982585906982422,Bucket Sort,Nao,10,3
100,0.0,Bucket Sort,Nao,100,3
100,0.0009968280792236328,Bucket Sort,Nao,1000,3
100,0.022519826889038086,Bucket Sort,Sim,10,3
100,0.015993833541870117,Bucket Sort,Sim,100,3
100,0.01399993896484375,Bucket Sort,Sim,1000,3
200,0.0,Insertion Sort,Nao,0,3
200,0.016002416610717773,Insertion Sort,Sim,0,3
200,0.0,Bucket Sort,Nao,10,3
200,0.0,Bucket Sort,Nao,100,3
200,0.000997304916381836,Bucket Sort,Nao,1000,3
200,0.015001773834228516,Bucket Sort,Sim,10,3
200,0.01499485969543457,Bucket Sort,Sim,100,3
200,0.013002157211303711,Bucket Sort,Sim,1000,3
500,0.0009996891021728516,Insertion Sort,Nao,0,3
500,0.012998104095458984,Insertion Sort,Sim,0,3
500,0.0,Bucket Sort,Nao,10,3
500,0.0009980201721191406,Bucket Sort,Nao,100,3
500,0.0019974708557128906,Bucket Sort,Nao,1000,3
500,0.014003992080688477,Bucket Sort,Sim,10,3
500,0.013997316360473633,Bucket Sort,Sim,100,3
500,0.01599407196044922,Bucket Sort,Sim,1000,3
1000,0.002003908157348633,Insertion Sort,Nao,0,3
1000,0.023535966873168945,Insertion Sort,Sim,0,3
1000,0.00099945068359375,Bucket Sort,Nao,10,3
1000,0.0010020732879638672,Bucket Sort,Nao,100,3
1000,0.0019948482513427734,Bucket Sort,Nao,1000,3
1000,0.014002323150634766,Bucket Sort,Sim,10,3
1000,0.017002105712890625,Bucket Sort,Sim,100,3
1000,0.016005277633666992,Bucket Sort,Sim,1000,3
2000,0.002998828887939453,Insertion Sort,Nao,0,3
2000,0.015996217727661133,Insertion Sort,Sim,0,3
2000,0.0009989738464355469,Bucket Sort,Nao,10,3
2000,0.0009999275207519531,Bucket Sort,Nao,100,3
2000,0.001997232437133789,Bucket Sort,Nao,1000,3
2000,0.015001773834228516,Bucket Sort,Sim,10,3
2000,0.017015695571899414,Bucket Sort,Sim,100,3
2000,0.017012596130371094,Bucket Sort,Sim,1000,3
5000,0.011000394821166992,Insertion Sort,Nao,0,3
5000,0.02803325653076172,Insertion Sort,Sim,0,3
5000,0.0049991607666015625,Bucket Sort,Nao,10,3
5000,0.002014636993408203,Bucket Sort,Nao,100,3
5000,0.0049974918365478516,Bucket Sort,Nao,1000,3
5000,0.021001815795898438,Bucket Sort,Sim,10,3
5000,0.017000913619995117,Bucket Sort,Sim,100,3
5000,0.024226665496826172,Bucket Sort,Sim,1000,3
7500,0.020122766494750977,Insertion Sort,Nao,0,3
7500,0.021178245544433594,Insertion Sort,Sim,0,3
7500,0.005001544952392578,Bucket Sort,Nao,10,3
7500,0.003998756408691406,Bucket Sort,Nao,100,3
7500,0.0055141448974609375,Bucket Sort,Nao,1000,3
7500,0.019338369369506836,Bucket Sort,Sim,10,3
7500,0.015998363494873047,Bucket Sort,Sim,100,3
7500,0.019994735717773438,Bucket Sort,Sim,1000,3
10000,0.024518251419067383,Insertion Sort,Nao,0,3
10000,0.019000530242919922,Insertion Sort,Sim,0,3
10000,0.00700068473815918,Bucket Sort,Nao,10,3
10000,0.004996776580810547,Bucket Sort,Nao,100,3
10000,0.006003379821777344,Bucket Sort,Nao,1000,3
10000,0.0205230712890625,Bucket Sort,Sim,10,3
10000,0.01912236213684082,Bucket Sort,Sim,100,3
10000,0.02100682258605957,Bucket Sort,Sim,1000,3
15000,0.03151559829711914,Insertion Sort,Nao,0,3
15000,0.027001619338989258,Insertion Sort,Sim,0,3
15000,0.010996103286743164,Bucket Sort,Nao,10,3
15000,0.007002353668212891,Bucket Sort,Nao,100,3
15000,0.00852656364440918,Bucket Sort,Nao,1000,3
15000,0.027996063232421875,Bucket Sort,Sim,10,3
15000,0.03601646423339844,Bucket Sort,Sim,100,3
15000,0.0240018367767334,Bucket Sort,Sim,1000,3
30000,0.06052541732788086,Insertion Sort,Nao,0,3
30000,0.04600381851196289,Insertion Sort,Sim,0,3
30000,0.024525165557861328,Bucket Sort,Nao,10,3
30000,0.025002717971801758,Bucket Sort,Nao,100,3
30000,0.02353811264038086,Bucket Sort,Nao,1000,3
30000,0.03699922561645508,Bucket Sort,Sim,10,3
30000,0.03157186508178711,Bucket Sort,Sim,100,3
30000,0.028001070022583008,Bucket Sort,Sim,1000,3
100,0.0,Insertion Sort,Nao,0,4
100,0.017001628875732422,Insertion Sort,Sim,0,4
100,0.0,Bucket Sort,Nao,10,4
100,0.0,Bucket Sort,Nao,100,4
100,0.000997781753540039,Bucket Sort,Nao,1000,4
100,0.018000125885009766,Bucket Sort,Sim,10,4
100,0.01801466941833496,Bucket Sort,Sim,100,4
100,0.016532421112060547,Bucket Sort,Sim,1000,4
200,0.0009989738464355469,Insertion Sort,Nao,0,4
200,0.015911340713500977,Insertion Sort,Sim,0,4
200,0.0009968280792236328,Bucket Sort,Nao,10,4
200,0.0,Bucket Sort,Nao,100,4
200,0.0009968280792236328,Bucket Sort,Nao,1000,4
200,0.017000436782836914,Bucket Sort,Sim,10,4
200,0.018521547317504883,Bucket Sort,Sim,100,4
200,0.020000219345092773,Bucket Sort,Sim,1000,4
500,0.0009980201721191406,Insertion Sort,Nao,0,4
500,0.019999265670776367,Insertion Sort,Sim,0,4
500,0.0,Bucket Sort,Nao,10,4
500,0.0009958744049072266,Bucket Sort,Nao,100,4
500,0.0019981861114501953,Bucket Sort,Nao,1000,4
500,0.018999576568603516,Bucket Sort,Sim,10,4
500,0.020242691040039062,Bucket Sort,Sim,100,4
500,0.019002199172973633,Bucket Sort,Sim,1000,4
1000,0.0019979476928710938,Insertion Sort,Nao,0,4
1000,0.020528078079223633,Insertion Sort,Sim,0,4
1000,0.0010001659393310547,Bucket Sort,Nao,10,4
1000,0.0010037422180175781,Bucket Sort,Nao,100,4
1000,0.003996372222900391,Bucket Sort,Nao,1000,4
1000,0.018995046615600586,Bucket Sort,Sim,10,4
1000,0.02001333236694336,Bucket Sort,Sim,100,4
1000,0.02200174331665039,Bucket Sort,Sim,1000,4
2000,0.003000974655151367,Insertion Sort,Nao,0,4
2000,0.020000934600830078,Insertion Sort,Sim,0,4
2000,0.001997232437133789,Bucket Sort,Nao,10,4
2000,0.0010008811950683594,Bucket Sort,Nao,100,4
2000,0.002513408660888672,Bucket Sort,Nao,1000,4
2000,0.019998550415039062,Bucket Sort,Sim,10,4
2000,0.02299976348876953,Bucket Sort,Sim,100,4
2000,0.0265347957611084,Bucket Sort,Sim,1000,4
5000,0.011010408401489258,Insertion Sort,Nao,0,4
5000,0.023003339767456055,Insertion Sort,Sim,0,4
5000,0.004999876022338867,Bucket Sort,Nao,10,4
5000,0.003003358840942383,Bucket Sort,Nao,100,4
5000,0.006524085998535156,Bucket Sort,Nao,1000,4
5000,0.02199244499206543,Bucket Sort,Sim,10,4
5000,0.02500128746032715,Bucket Sort,Sim,100,4
5000,0.022522687911987305,Bucket Sort,Sim,1000,4
7500,0.016000986099243164,Insertion Sort,Nao,0,4
7500,0.02500295639038086,Insertion Sort,Sim,0,4
7500,0.00500178337097168,Bucket Sort,Nao,10,4
7500,0.004003763198852539,Bucket Sort,Nao,100,4
7500,0.006995439529418945,Bucket Sort,Nao,1000,4
7500,0.02399897575378418,Bucket Sort,Sim,10,4
7500,0.02300405502319336,Bucket Sort,Sim,100,4
7500,0.0245206356048584,Bucket Sort,Sim,1000,4
10000,0.027004003524780273,Insertion Sort,Nao,0,4
10000,0.0260007381439209,Insertion Sort,Sim,0,4
10000,0.00852656364440918,Bucket Sort,Nao,10,4
10000,0.0049974918365478516,Bucket Sort,Nao,100,4
10000,0.010002851486206055,Bucket Sort,Nao,1000,4
10000,0.02700328826904297,Bucket Sort,Sim,10,4
10000,0.024368762969970703,Bucket Sort,Sim,100,4
10000,0.024000883102416992,Bucket Sort,Sim,1000,4
15000,0.0350039005279541,Insertion Sort,Nao,0,4
15000,0.03782510757446289,Insertion Sort,Sim,0,4
15000,0.021940231323242188,Bucket Sort,Nao,10,4
15000,0.009413003921508789,Bucket Sort,Nao,100,4
15000,0.010004758834838867,Bucket Sort,Nao,1000,4
15000,0.03100132942199707,Bucket Sort,Sim,10,4
15000,0.02552056312561035,Bucket Sort,Sim,100,4
15000,0.02599644660949707,Bucket Sort,Sim,1000,4
30000,0.10056471824645996,Insertion Sort,Nao,0,4
30000,0.043173789978027344,Insertion Sort,Sim,0,4
30000,0.025005340576171875,Bucket Sort,Nao,10,4
30000,0.01544809341430664,Bucket Sort,Nao,100,4
30000,0.03599810600280762,Bucket Sort,Nao,1000,4
30000,0.05952644348144531,Bucket Sort,Sim,10,4
30000,0.05954456329345703,Bucket Sort,Sim,100,4
30000,0.05100536346435547,Bucket Sort,Sim,1000,4
100,0.0,Insertion Sort,Nao,0,5
100,0.017925262451171875,Insertion Sort,Sim,0,5
100,0.0,Bucket Sort,Nao,10,5
100,0.0010042190551757812,Bucket Sort,Nao,100,5
100,0.0010142326354980469,Bucket Sort,Nao,1000,5
100,0.018317222595214844,Bucket Sort,Sim,10,5
100,0.01869964599609375,Bucket Sort,Sim,100,5
100,0.01808023452758789,Bucket Sort,Sim,1000,5
200,0.001012563705444336,Insertion Sort,Nao,0,5
200,0.01636958122253418,Insertion Sort,Sim,0,5
200,0.0,Bucket Sort,Nao,10,5
200,0.0,Bucket Sort,Nao,100,5
200,0.00099945068359375,Bucket Sort,Nao,1000,5
200,0.018923521041870117,Bucket Sort,Sim,10,5
200,0.017023086547851562,Bucket Sort,Sim,100,5
200,0.019034147262573242,Bucket Sort,Sim,1000,5
500,0.001996278762817383,Insertion Sort,Nao,0,5
500,0.020066499710083008,Insertion Sort,Sim,0,5
500,0.0,Bucket Sort,Nao,10,5
500,0.0009999275207519531,Bucket Sort,Nao,100,5
500,0.0020020008087158203,Bucket Sort,Nao,1000,5
500,0.01859879493713379,Bucket Sort,Sim,10,5
500,0.017948389053344727,Bucket Sort,Sim,100,5
500,0.02051091194152832,Bucket Sort,Sim,1000,5
1000,0.0019965171813964844,Insertion Sort,Nao,0,5
1000,0.019039630889892578,Insertion Sort,Sim,0,5
1000,0.0019998550415039062,Bucket Sort,Nao,10,5
1000,0.0010058879852294922,Bucket Sort,Nao,100,5
1000,0.003284931182861328,Bucket Sort,Nao,1000,5
1000,0.02010202407836914,Bucket Sort,Sim,10,5
1000,0.02055048942565918,Bucket Sort,Sim,100,5
1000,0.0211181640625,Bucket Sort,Sim,1000,5
2000,0.003350496292114258,Insertion Sort,Nao,0,5
2000,0.018380165100097656,Insertion Sort,Sim,0,5
2000,0.0025081634521484375,Bucket Sort,Nao,10,5
2000,0.0019958019256591797,Bucket Sort,Nao,100,5
2000,0.003998279571533203,Bucket Sort,Nao,1000,5
2000,0.019007444381713867,Bucket Sort,Sim,10,5
2000,0.019042015075683594,Bucket Sort,Sim,100,5
2000,0.020687580108642578,Bucket Sort,Sim,1000,5
5000,0.022103309631347656,Insertion Sort,Nao,0,5
5000,0.030602693557739258,Insertion Sort,Sim,0,5
5000,0.005543231964111328,Bucket Sort,Nao,10,5
5000,0.0031092166900634766,Bucket Sort,Nao,100,5
5000,0.007531404495239258,Bucket Sort,Nao,1000,5
5000,0.02582240104675293,Bucket Sort,Sim,10,5
5000,0.023115158081054688,Bucket Sort,Sim,100,5
5000,0.02459883689880371,Bucket Sort,Sim,1000,5
7500,0.017518281936645508,Insertion Sort,Nao,0,5
7500,0.028611421585083008,Insertion Sort,Sim,0,5
7500,0.004522562026977539,Bucket Sort,Nao,10,5
7500,0.005027055740356445,Bucket Sort,Nao,100,5
7500,0.0069997310638427734,Bucket Sort,Nao,1000,5
7500,0.022761821746826172,Bucket Sort,Sim,10,5
7500,0.02394700050354004,Bucket Sort,Sim,100,5
7500,0.026055574417114258,Bucket Sort,Sim,1000,5
10000,0.02605152130126953,Insertion Sort,Nao,0,5
10000,0.027446508407592773,Insertion Sort,Sim,0,5
10000,0.008525848388671875,Bucket Sort,Nao,10,5
10000,0.004513978958129883,Bucket Sort,Nao,100,5
10000,0.010528802871704102,Bucket Sort,Nao,1000,5
10000,0.02805471420288086,Bucket Sort,Sim,10,5
10000,0.023763418197631836,Bucket Sort,Sim,100,5
10000,0.024168968200683594,Bucket Sort,Sim,1000,5
15000,0.03511524200439453,Insertion Sort,Nao,0,5
15000,0.03157520294189453,Insertion Sort,Sim,0,5
15000,0.012525320053100586,Bucket Sort,Nao,10,5
15000,0.008527517318725586,Bucket Sort,Nao,100,5
15000,0.013048648834228516,Bucket Sort,Nao,1000,5
15000,0.035460472106933594,Bucket Sort,Sim,10,5
15000,0.026176929473876953,Bucket Sort,Sim,100,5
15000,0.027185440063476562,Bucket Sort,Sim,1000,5
30000,0.06966638565063477,Insertion Sort,Nao,0,5
30000,0.06121492385864258,Insertion Sort,Sim,0,5
30000,0.027570724487304688,Bucket Sort,Nao,10,5
30000,0.015033721923828125,Bucket Sort,Nao,100,5
30000,0.01616191864013672,Bucket Sort,Nao,1000,5
30000,0.045867919921875,Bucket Sort,Sim,10,5
30000,0.03214073181152344,Bucket Sort,Sim,100,5
30000,0.03458118438720703,Bucket Sort,Sim,1000,5
